Date, Bitcoin,Ethereum,Bitcoin Cash,Litecoin,XRP,Dash,Monero,Others
May 1 2014, 90.39, 0, 0, 4.88, 0.67, 0.1, 0, 3.96, 
May 2 2014, 90.5, 0, 0, 4.83, 0.65, 0.1, 0, 3.92, 
May 3 2014, 90.69, 0, 0, 4.71, 0.66, 0.09, 0, 3.85, 
May 4 2014, 90.72, 0, 0, 4.71, 0.64, 0.08, 0, 3.84, 
May 5 2014, 90.71, 0, 0, 4.73, 0.64, 0.11, 0, 3.81, 
May 6 2014, 90.72, 0, 0, 4.73, 0.67, 0.12, 0, 3.76, 
May 7 2014, 90.5, 0, 0, 4.82, 0.76, 0.11, 0, 3.81, 
May 8 2014, 90.47, 0, 0, 4.77, 0.83, 0.11, 0, 3.82, 
May 9 2014, 90.44, 0, 0, 4.79, 0.77, 0.11, 0, 3.89, 
May 10 2014, 90.31, 0, 0, 4.79, 0.74, 0.14, 0, 4.01, 
May 11 2014, 90.42, 0, 0, 4.74, 0.73, 0.18, 0, 3.93, 
May 12 2014, 90.44, 0, 0, 4.76, 0.73, 0.18, 0, 3.89, 
May 13 2014, 90.5, 0, 0, 4.73, 0.75, 0.17, 0, 3.86, 
May 14 2014, 90.44, 0, 0, 4.74, 0.79, 0.18, 0, 3.84, 
May 15 2014, 90.39, 0, 0, 4.71, 0.88, 0.22, 0, 3.81, 
May 16 2014, 90.21, 0, 0, 4.69, 0.88, 0.5, 0, 3.72, 
May 17 2014, 90.36, 0, 0, 4.66, 0.85, 0.41, 0, 3.71, 
May 18 2014, 90.42, 0, 0, 4.64, 0.8, 0.31, 0, 3.82, 
May 19 2014, 90.44, 0, 0, 4.67, 0.75, 0.36, 0, 3.78, 
May 20 2014, 90.44, 0, 0, 4.67, 0.74, 0.47, 0, 3.68, 
May 21 2014, 90.71, 0, 0, 4.46, 0.76, 0.43, 0, 3.63, 
May 22 2014, 90.84, 0, 0, 4.34, 0.75, 0.49, 0.02, 3.55, 
May 23 2014, 91.32, 0, 0, 4.21, 0.47, 0.6, 0.02, 3.38, 
May 24 2014, 91.05, 0, 0, 4.34, 0.34, 0.79, 0.04, 3.45, 
May 25 2014, 91.05, 0, 0, 4.32, 0.43, 0.67, 0.04, 3.48, 
May 26 2014, 91.32, 0, 0, 4.11, 0.35, 0.81, 0.04, 3.38, 
May 27 2014, 91.53, 0, 0, 4.08, 0.36, 0.55, 0.03, 3.45, 
May 28 2014, 91.54, 0, 0, 4.01, 0.44, 0.6, 0.03, 3.38, 
May 29 2014, 91.68, 0, 0, 3.96, 0.45, 0.5, 0.03, 3.38, 
May 30 2014, 91.76, 0, 0, 3.96, 0.47, 0.48, 0.03, 3.31, 
May 31 2014, 91.95, 0, 0, 3.82, 0.42, 0.55, 0.02, 3.24, 
June 1 2014, 92.23, 0, 0, 3.63, 0.37, 0.59, 0.02, 3.15, 
June 2 2014, 92.23, 0, 0, 3.62, 0.36, 0.61, 0.03, 3.16, 
June 3 2014, 92.1, 0, 0, 3.69, 0.37, 0.75, 0.02, 3.06, 
June 4 2014, 92.42, 0, 0, 3.56, 0.37, 0.65, 0.02, 2.97, 
June 5 2014, 92.29, 0, 0, 3.58, 0.36, 0.61, 0.02, 3.12, 
June 6 2014, 92.26, 0, 0, 3.56, 0.33, 0.55, 0.02, 3.28, 
June 7 2014, 92.4, 0, 0, 3.57, 0.34, 0.54, 0.02, 3.13, 
June 8 2014, 92.43, 0, 0, 3.54, 0.34, 0.52, 0.02, 3.16, 
June 9 2014, 92.42, 0, 0, 3.59, 0.34, 0.46, 0.02, 3.17, 
June 10 2014, 92.41, 0, 0, 3.6, 0.37, 0.46, 0.02, 3.14, 
June 11 2014, 92.29, 0, 0, 3.57, 0.39, 0.55, 0.03, 3.17, 
June 12 2014, 92.12, 0, 0, 3.58, 0.39, 0.53, 0.03, 3.35, 
June 13 2014, 92.17, 0, 0, 3.55, 0.38, 0.56, 0.03, 3.31, 
June 14 2014, 91.88, 0, 0, 3.57, 0.39, 0.55, 0.03, 3.57, 
June 15 2014, 91.92, 0, 0, 3.6, 0.39, 0.56, 0.05, 3.49, 
June 16 2014, 91.87, 0, 0, 3.55, 0.39, 0.53, 0.05, 3.61, 
June 17 2014, 92.09, 0, 0, 3.42, 0.39, 0.54, 0.06, 3.51, 
June 18 2014, 92.2, 0, 0, 3.35, 0.39, 0.54, 0.05, 3.47, 
June 19 2014, 92.21, 0, 0, 3.33, 0.39, 0.52, 0.05, 3.51, 
June 20 2014, 92.1, 0, 0, 3.47, 0.39, 0.56, 0.06, 3.42, 
June 21 2014, 92.19, 0, 0, 3.49, 0.39, 0.48, 0.07, 3.38, 
June 22 2014, 92.22, 0, 0, 3.47, 0.39, 0.49, 0.1, 3.33, 
June 23 2014, 92.16, 0, 0, 3.44, 0.39, 0.5, 0.08, 3.43, 
June 24 2014, 92.21, 0, 0, 3.47, 0.38, 0.52, 0.09, 3.32, 
June 25 2014, 92.29, 0, 0, 3.45, 0.39, 0.51, 0.07, 3.28, 
June 26 2014, 92.4, 0, 0, 3.46, 0.38, 0.51, 0.07, 3.19, 
June 27 2014, 92.48, 0, 0, 3.34, 0.4, 0.54, 0.06, 3.18, 
June 28 2014, 92.52, 0, 0, 3.31, 0.38, 0.54, 0.05, 3.2, 
June 29 2014, 92.69, 0, 0, 3.27, 0.36, 0.5, 0.05, 3.13, 
June 30 2014, 92.84, 0, 0, 3.2, 0.38, 0.49, 0.05, 3.03, 
July 1 2014, 93.08, 0, 0, 3.03, 0.36, 0.44, 0.05, 3.05, 
July 2 2014, 93.32, 0, 0, 2.92, 0.32, 0.43, 0.05, 2.96, 
July 3 2014, 93.67, 0, 0, 2.68, 0.3, 0.35, 0.05, 2.94, 
July 4 2014, 93.52, 0, 0, 2.69, 0.29, 0.41, 0.06, 3.03, 
July 5 2014, 93.58, 0, 0, 2.68, 0.29, 0.39, 0.06, 3.01, 
July 6 2014, 93.88, 0, 0, 2.47, 0.29, 0.34, 0.05, 2.96, 
July 7 2014, 93.98, 0, 0, 2.43, 0.26, 0.33, 0.05, 2.95, 
July 8 2014, 93.91, 0, 0, 2.61, 0.28, 0.32, 0.05, 2.84, 
July 9 2014, 93.85, 0, 0, 2.64, 0.29, 0.37, 0.05, 2.8, 
July 10 2014, 93.72, 0, 0, 2.7, 0.35, 0.37, 0.05, 2.81, 
July 11 2014, 93.7, 0, 0, 2.73, 0.37, 0.35, 0.05, 2.81, 
July 12 2014, 93.66, 0, 0, 2.71, 0.38, 0.35, 0.04, 2.86, 
July 13 2014, 93.48, 0, 0, 2.93, 0.38, 0.34, 0.04, 2.83, 
July 14 2014, 93.38, 0, 0, 3.09, 0.38, 0.33, 0.04, 2.77, 
July 15 2014, 93.4, 0, 0, 3.03, 0.39, 0.32, 0.04, 2.82, 
July 16 2014, 93.49, 0, 0, 2.99, 0.41, 0.31, 0.05, 2.76, 
July 17 2014, 93.5, 0, 0, 2.94, 0.44, 0.32, 0.06, 2.73, 
July 18 2014, 93.24, 0, 0, 2.98, 0.54, 0.39, 0.08, 2.76, 
July 19 2014, 93.16, 0, 0, 3.02, 0.57, 0.38, 0.07, 2.81, 
July 20 2014, 93.3, 0, 0, 2.98, 0.47, 0.36, 0.07, 2.81, 
July 21 2014, 93.31, 0, 0, 2.95, 0.48, 0.37, 0.07, 2.83, 
July 22 2014, 92.99, 0, 0, 3, 0.48, 0.36, 0.07, 3.1, 
July 23 2014, 93.14, 0, 0, 3.01, 0.5, 0.32, 0.08, 2.95, 
July 24 2014, 93.14, 0, 0, 2.97, 0.58, 0.33, 0.08, 2.89, 
July 25 2014, 93.24, 0, 0, 2.92, 0.59, 0.33, 0.07, 2.86, 
July 26 2014, 93.4, 0, 0, 2.73, 0.6, 0.33, 0.07, 2.88, 
July 27 2014, 93.4, 0, 0, 2.79, 0.6, 0.32, 0.08, 2.81, 
July 28 2014, 93.37, 0, 0, 2.85, 0.6, 0.31, 0.07, 2.8, 
July 29 2014, 93.44, 0, 0, 2.84, 0.62, 0.29, 0.07, 2.73, 
July 30 2014, 93.39, 0, 0, 2.86, 0.61, 0.26, 0.08, 2.79, 
July 31 2014, 93.38, 0, 0, 2.8, 0.59, 0.26, 0.08, 2.89, 
August 1 2014, 93.31, 0, 0, 2.81, 0.54, 0.3, 0.08, 2.95, 
August 2 2014, 93.31, 0, 0, 2.84, 0.52, 0.3, 0.08, 2.96, 
August 3 2014, 93.31, 0, 0, 2.84, 0.53, 0.31, 0.08, 2.94, 
August 4 2014, 93.34, 0, 0, 2.82, 0.52, 0.31, 0.07, 2.93, 
August 5 2014, 93.49, 0, 0, 2.77, 0.49, 0.3, 0.06, 2.88, 
August 6 2014, 93.56, 0, 0, 2.74, 0.51, 0.3, 0.07, 2.82, 
August 7 2014, 93.59, 0, 0, 2.7, 0.53, 0.32, 0.07, 2.79, 
August 8 2014, 93.63, 0, 0, 2.69, 0.54, 0.31, 0.07, 2.77, 
August 9 2014, 93.69, 0, 0, 2.66, 0.54, 0.33, 0.07, 2.71, 
August 10 2014, 93.85, 0, 0, 2.61, 0.53, 0.31, 0.07, 2.64, 
August 11 2014, 93.9, 0, 0, 2.6, 0.5, 0.3, 0.07, 2.62, 
August 12 2014, 94.07, 0, 0, 2.46, 0.52, 0.3, 0.07, 2.58, 
August 13 2014, 94.45, 0, 0, 2.21, 0.53, 0.29, 0.07, 2.46, 
August 14 2014, 94.55, 0, 0, 2.08, 0.54, 0.27, 0.07, 2.49, 
August 15 2014, 94.28, 0, 0, 2.22, 0.61, 0.26, 0.07, 2.57, 
August 16 2014, 94.19, 0, 0, 2.28, 0.65, 0.23, 0.07, 2.58, 
August 17 2014, 94.43, 0, 0, 2.19, 0.63, 0.21, 0.06, 2.49, 
August 18 2014, 94.45, 0, 0, 2.12, 0.62, 0.18, 0.06, 2.57, 
August 19 2014, 94.88, 0, 0, 1.79, 0.65, 0.12, 0.06, 2.5, 
August 20 2014, 94.35, 0, 0, 2.15, 0.62, 0.17, 0.07, 2.65, 
August 21 2014, 93.9, 0, 0, 2.45, 0.61, 0.24, 0.08, 2.72, 
August 22 2014, 93.77, 0, 0, 2.5, 0.58, 0.22, 0.07, 2.86, 
August 23 2014, 93.82, 0, 0, 2.24, 0.58, 0.2, 0.07, 3.09, 
August 24 2014, 93.96, 0, 0, 2.15, 0.59, 0.2, 0.07, 3.02, 
August 25 2014, 93.6, 0, 0, 2.43, 0.59, 0.2, 0.08, 3.1, 
August 26 2014, 93.23, 0, 0, 2.31, 0.58, 0.19, 0.08, 3.61, 
August 27 2014, 91.97, 0, 0, 2.35, 1.91, 0.17, 0.08, 3.51, 
August 28 2014, 92.14, 0, 0, 2.3, 1.97, 0.14, 0.08, 3.36, 
August 29 2014, 92.3, 0, 0, 2.26, 2.01, 0.15, 0.09, 3.19, 
August 30 2014, 92.43, 0, 0, 2.31, 2.01, 0.16, 0.09, 3, 
August 31 2014, 92.31, 0, 0, 2.28, 1.99, 0.15, 0.1, 3.16, 
September 1 2014, 92.25, 0, 0, 2.23, 2.06, 0.16, 0.1, 3.2, 
September 2 2014, 92.18, 0, 0, 2.26, 2.12, 0.15, 0.09, 3.19, 
September 3 2014, 92.45, 0, 0, 2.22, 1.97, 0.15, 0.09, 3.13, 
September 4 2014, 92.21, 0, 0, 2.25, 2.03, 0.17, 0.09, 3.25, 
September 5 2014, 92.08, 0, 0, 2.35, 1.98, 0.2, 0.09, 3.3, 
September 6 2014, 92.01, 0, 0, 2.26, 2.03, 0.19, 0.09, 3.42, 
September 7 2014, 91.85, 0, 0, 2.27, 1.99, 0.2, 0.09, 3.6, 
September 8 2014, 91.87, 0, 0, 2.35, 1.95, 0.19, 0.09, 3.54, 
September 9 2014, 91.71, 0, 0, 2.36, 1.99, 0.19, 0.09, 3.66, 
September 10 2014, 91.65, 0, 0, 2.36, 2, 0.19, 0.09, 3.72, 
September 11 2014, 91.53, 0, 0, 2.45, 1.97, 0.19, 0.1, 3.77, 
September 12 2014, 91.39, 0, 0, 2.46, 1.99, 0.19, 0.1, 3.88, 
September 13 2014, 91.34, 0, 0, 2.49, 1.96, 0.19, 0.09, 3.93, 
September 14 2014, 91.29, 0, 0, 2.5, 1.96, 0.19, 0.09, 3.98, 
September 15 2014, 90.94, 0, 0, 2.48, 2.22, 0.18, 0.09, 4.08, 
September 16 2014, 91.26, 0, 0, 2.4, 2.12, 0.22, 0.09, 3.91, 
September 17 2014, 91, 0, 0, 2.4, 2.18, 0.22, 0.09, 4.11, 
September 18 2014, 90.85, 0, 0, 2.42, 2.36, 0.25, 0.09, 4.02, 
September 19 2014, 90.31, 0, 0, 2.46, 2.41, 0.28, 0.09, 4.46, 
September 20 2014, 90.37, 0, 0, 2.4, 2.45, 0.28, 0.09, 4.41, 
September 21 2014, 90.59, 0, 0, 2.25, 2.3, 0.25, 0.09, 4.52, 
September 22 2014, 90.59, 0, 0, 2.3, 2.25, 0.24, 0.08, 4.54, 
September 23 2014, 90.5, 0, 0, 2.32, 2.28, 0.25, 0.08, 4.58, 
September 24 2014, 90.63, 0, 0, 2.39, 2.14, 0.25, 0.08, 4.52, 
September 25 2014, 90.66, 0, 0, 2.39, 2.13, 0.25, 0.09, 4.47, 
September 26 2014, 90.37, 0, 0, 2.41, 2.29, 0.24, 0.08, 4.61, 
September 27 2014, 90.18, 0, 0, 2.41, 2.22, 0.23, 0.08, 4.88, 
September 28 2014, 90.21, 0, 0, 2.43, 2.28, 0.23, 0.08, 4.76, 
September 29 2014, 89.72, 0, 0, 2.43, 2.72, 0.25, 0.08, 4.8, 
September 30 2014, 90.04, 0, 0, 2.46, 2.4, 0.24, 0.08, 4.77, 
October 1 2014, 89.97, 0, 0, 2.55, 2.37, 0.24, 0.08, 4.8, 
October 2 2014, 89.95, 0, 0, 2.52, 2.41, 0.21, 0.08, 4.83, 
October 3 2014, 89.86, 0, 0, 2.51, 2.52, 0.2, 0.08, 4.82, 
October 4 2014, 89.75, 0, 0, 2.54, 2.7, 0.21, 0.08, 4.73, 
October 5 2014, 89.42, 0, 0, 2.56, 2.87, 0.21, 0.08, 4.86, 
October 6 2014, 89.03, 0, 0, 2.58, 3.05, 0.22, 0.07, 5.04, 
October 7 2014, 89.41, 0, 0, 2.52, 2.77, 0.22, 0.07, 5.01, 
October 8 2014, 89.35, 0, 0, 2.51, 2.81, 0.21, 0.08, 5.04, 
October 9 2014, 89.68, 0, 0, 2.46, 2.68, 0.21, 0.08, 4.9, 
October 10 2014, 90.08, 0, 0, 2.34, 2.52, 0.2, 0.08, 4.78, 
October 11 2014, 90, 0, 0, 2.35, 2.66, 0.2, 0.08, 4.7, 
October 12 2014, 90.12, 0, 0, 2.29, 2.59, 0.18, 0.08, 4.74, 
October 13 2014, 90.2, 0, 0, 2.27, 2.54, 0.18, 0.08, 4.73, 
October 14 2014, 90.45, 0, 0, 2.25, 2.45, 0.2, 0.08, 4.57, 
October 15 2014, 90.62, 0, 0, 2.25, 2.35, 0.18, 0.07, 4.52, 
October 16 2014, 90.63, 0, 0, 2.29, 2.41, 0.17, 0.07, 4.44, 
October 17 2014, 90.46, 0, 0, 2.35, 2.49, 0.19, 0.07, 4.45, 
October 18 2014, 90.43, 0, 0, 2.32, 2.5, 0.19, 0.07, 4.48, 
October 19 2014, 90.53, 0, 0, 2.31, 2.48, 0.19, 0.07, 4.42, 
October 20 2014, 90.65, 0, 0, 2.28, 2.48, 0.19, 0.07, 4.33, 
October 21 2014, 90.56, 0, 0, 2.29, 2.57, 0.18, 0.07, 4.32, 
October 22 2014, 90.52, 0, 0, 2.27, 2.62, 0.18, 0.07, 4.34, 
October 23 2014, 90.58, 0, 0, 2.24, 2.65, 0.17, 0.07, 4.29, 
October 24 2014, 90.43, 0, 0, 2.3, 2.78, 0.18, 0.06, 4.24, 
October 25 2014, 90.36, 0, 0, 2.33, 2.78, 0.18, 0.06, 4.29, 
October 26 2014, 90.46, 0, 0, 2.35, 2.64, 0.18, 0.06, 4.31, 
October 27 2014, 90.66, 0, 0, 2.35, 2.51, 0.18, 0.06, 4.24, 
October 28 2014, 90.34, 0, 0, 2.4, 2.68, 0.18, 0.05, 4.35, 
October 29 2014, 90.46, 0, 0, 2.42, 2.65, 0.17, 0.05, 4.25, 
October 30 2014, 90.38, 0, 0, 2.46, 2.73, 0.16, 0.05, 4.21, 
October 31 2014, 90.57, 0, 0, 2.48, 2.77, 0.17, 0.05, 3.96, 
November 1 2014, 90.55, 0, 0, 2.49, 2.79, 0.17, 0.05, 3.95, 
November 2 2014, 90.62, 0, 0, 2.46, 2.79, 0.16, 0.05, 3.91, 
November 3 2014, 90.56, 0, 0, 2.48, 2.81, 0.17, 0.05, 3.93, 
November 4 2014, 90.5, 0, 0, 2.46, 2.84, 0.16, 0.05, 3.98, 
November 5 2014, 90.52, 0, 0, 2.45, 2.83, 0.17, 0.05, 3.98, 
November 6 2014, 90.48, 0, 0, 2.41, 2.78, 0.17, 0.05, 4.11, 
November 7 2014, 90.66, 0, 0, 2.37, 2.74, 0.18, 0.05, 4.01, 
November 8 2014, 90.62, 0, 0, 2.36, 2.77, 0.22, 0.05, 3.97, 
November 9 2014, 90.54, 0, 0, 2.33, 2.77, 0.24, 0.06, 4.06, 
November 10 2014, 90.63, 0, 0, 2.3, 2.69, 0.27, 0.06, 4.06, 
November 11 2014, 90.86, 0, 0, 2.26, 2.59, 0.24, 0.06, 3.99, 
November 12 2014, 90.83, 0, 0, 2.29, 2.61, 0.22, 0.06, 3.99, 
November 13 2014, 91.13, 0, 0, 2.21, 2.4, 0.21, 0.05, 4, 
November 14 2014, 91.29, 0, 0, 2.25, 2.37, 0.21, 0.05, 3.84, 
November 15 2014, 91.08, 0, 0, 2.29, 2.54, 0.2, 0.05, 3.83, 
November 16 2014, 90.93, 0, 0, 2.33, 2.63, 0.2, 0.05, 3.85, 
November 17 2014, 90.96, 0, 0, 2.3, 2.62, 0.23, 0.05, 3.83, 
November 18 2014, 90.91, 0, 0, 2.3, 2.7, 0.22, 0.05, 3.83, 
November 19 2014, 90.95, 0, 0, 2.29, 2.8, 0.21, 0.05, 3.71, 
November 20 2014, 90.74, 0, 0, 2.28, 2.91, 0.2, 0.05, 3.82, 
November 21 2014, 90.39, 0, 0, 2.27, 3.25, 0.21, 0.05, 3.84, 
November 22 2014, 89.92, 0, 0, 2.24, 3.55, 0.2, 0.05, 4.03, 
November 23 2014, 89.48, 0, 0, 2.22, 4.04, 0.21, 0.05, 4, 
November 24 2014, 89.07, 0, 0, 2.19, 4.45, 0.2, 0.05, 4.04, 
November 25 2014, 89.1, 0, 0, 2.14, 4.55, 0.2, 0.04, 3.97, 
November 26 2014, 88.51, 0, 0, 2.11, 5.18, 0.2, 0.05, 3.95, 
November 27 2014, 87.87, 0, 0, 2.14, 5.83, 0.21, 0.05, 3.9, 
November 28 2014, 86.54, 0, 0, 2.11, 7.21, 0.2, 0.05, 3.9, 
November 29 2014, 85.98, 0, 0, 2.07, 7.92, 0.19, 0.05, 3.8, 
November 30 2014, 86.27, 0, 0, 2.09, 7.39, 0.2, 0.05, 4.01, 
Dec 1 2014, 87.28, 0, 0, 2.09, 6.44, 0.2, 0.05, 3.94, 
Dec 2 2014, 87.5, 0, 0, 2.1, 6.11, 0.2, 0.04, 4.05, 
Dec 3 2014, 86.81, 0, 0, 2.09, 6.86, 0.2, 0.04, 3.99, 
Dec 4 2014, 86.61, 0, 0, 2.1, 6.87, 0.2, 0.04, 4.18, 
Dec 5 2014, 86.51, 0, 0, 2.12, 7.06, 0.2, 0.04, 4.07, 
Dec 6 2014, 86.39, 0, 0, 2.11, 7.18, 0.2, 0.04, 4.08, 
Dec 7 2014, 86.07, 0, 0, 2.11, 7.45, 0.2, 0.04, 4.14, 
Dec 8 2014, 85.86, 0, 0, 2.15, 7.65, 0.2, 0.04, 4.1, 
Dec 9 2014, 86.26, 0, 0, 2.2, 7.23, 0.2, 0.04, 4.07, 
Dec 10 2014, 85.41, 0, 0, 2.17, 8.24, 0.2, 0.03, 3.95, 
Dec 11 2014, 84.89, 0, 0, 2.18, 8.79, 0.2, 0.03, 3.9, 
Dec 12 2014, 84.82, 0, 0, 2.13, 8.85, 0.2, 0.03, 3.97, 
Dec 13 2014, 84.59, 0, 0, 2.14, 8.95, 0.2, 0.03, 4.08, 
Dec 14 2014, 84.21, 0, 0, 2.15, 9.32, 0.2, 0.03, 4.09, 
Dec 15 2014, 84.19, 0, 0, 2.14, 9.39, 0.2, 0.04, 4.05, 
Dec 16 2014, 83.84, 0, 0, 2.14, 9.86, 0.19, 0.03, 3.94, 
Dec 17 2014, 79.85, 0, 0, 1.89, 11.74, 0.18, 0.03, 6.32, 
Dec 18 2014, 78.49, 0, 0, 1.85, 13.91, 0.18, 0.03, 5.55, 
Dec 19 2014, 77.31, 0, 0, 1.77, 15.44, 0.16, 0.03, 5.29, 
Dec 20 2014, 78.95, 0, 0, 1.83, 13.5, 0.17, 0.03, 5.52, 
Dec 21 2014, 79.22, 0, 0, 1.82, 13.1, 0.17, 0.03, 5.66, 
Dec 22 2014, 78.24, 0, 0, 1.77, 13.67, 0.17, 0.03, 6.11, 
Dec 23 2014, 77.45, 0, 0, 1.73, 13.6, 0.16, 0.03, 7.02, 
Dec 24 2014, 78.62, 0, 0, 1.74, 13.05, 0.16, 0.03, 6.4, 
Dec 25 2014, 78.96, 0, 0, 1.71, 12.8, 0.17, 0.04, 6.32, 
Dec 26 2014, 78.33, 0, 0, 1.7, 13.43, 0.17, 0.04, 6.32, 
Dec 27 2014, 78.11, 0, 0, 1.71, 13.67, 0.17, 0.04, 6.3, 
Dec 28 2014, 78.05, 0, 0, 1.73, 13.67, 0.18, 0.05, 6.33, 
Dec 29 2014, 77.99, 0, 0, 1.72, 13.24, 0.17, 0.06, 6.82, 
Dec 30 2014, 77.48, 0, 0, 1.72, 13.56, 0.17, 0.05, 7.01, 
Dec 31 2014, 77.64, 0, 0, 1.73, 13.63, 0.17, 0.05, 6.78, 
Jan 1 2015, 77.88, 0, 0, 1.72, 13.57, 0.18, 0.04, 6.62, 
Jan 2 2015, 78.24, 0, 0, 1.73, 13.71, 0.18, 0.04, 6.11, 
Jan 3 2015, 78.69, 0, 0, 1.72, 13.78, 0.18, 0.05, 5.59, 
Jan 4 2015, 79.6, 0, 0, 1.53, 13.63, 0.18, 0.05, 5.01, 
Jan 5 2015, 79.78, 0, 0, 1.53, 12.93, 0.18, 0.05, 5.54, 
Jan 6 2015, 79.35, 0, 0, 1.56, 13.25, 0.18, 0.05, 5.61, 
Jan 7 2015, 79.57, 0, 0, 1.54, 13.2, 0.18, 0.05, 5.46, 
Jan 8 2015, 80.15, 0, 0, 1.49, 12.87, 0.17, 0.05, 5.27, 
Jan 9 2015, 79.85, 0, 0, 1.45, 13.04, 0.17, 0.05, 5.44, 
Jan 10 2015, 80.01, 0, 0, 1.43, 12.96, 0.17, 0.05, 5.37, 
Jan 11 2015, 80.5, 0, 0, 1.24, 12.78, 0.18, 0.05, 5.25, 
Jan 12 2015, 80.48, 0, 0, 1.34, 12.75, 0.18, 0.05, 5.2, 
Jan 13 2015, 80.36, 0, 0, 1.34, 12.44, 0.18, 0.05, 5.64, 
Jan 14 2015, 80.25, 0, 0, 1.41, 12.45, 0.18, 0.04, 5.66, 
Jan 15 2015, 78.47, 0, 0, 1.34, 14, 0.17, 0.04, 5.97, 
Jan 16 2015, 79.28, 0, 0, 1.22, 13.4, 0.18, 0.04, 5.89, 
Jan 17 2015, 78.54, 0, 0, 1.35, 14.01, 0.19, 0.04, 5.87, 
Jan 18 2015, 78.59, 0, 0, 1.31, 13.85, 0.17, 0.04, 6.03, 
Jan 19 2015, 79.54, 0, 0, 1.31, 13.38, 0.18, 0.04, 5.55, 
Jan 20 2015, 79.48, 0, 0, 1.3, 13.46, 0.14, 0.04, 5.57, 
Jan 21 2015, 79.4, 0, 0, 1.29, 13.55, 0.19, 0.04, 5.54, 
Jan 22 2015, 79.36, 0, 0, 1.29, 13.73, 0.21, 0.04, 5.38, 
Jan 23 2015, 80.09, 0, 0, 1.26, 13.08, 0.21, 0.04, 5.31, 
Jan 24 2015, 80.16, 0, 0, 1.28, 13.04, 0.2, 0.04, 5.28, 
Jan 25 2015, 80.7, 0, 0, 1.52, 12.34, 0.21, 0.04, 5.19, 
Jan 26 2015, 80.65, 0, 0, 1.85, 12.09, 0.21, 0.04, 5.15, 
Jan 27 2015, 82.22, 0, 0, 1.65, 10.94, 0.2, 0.04, 4.95, 
Jan 28 2015, 82.08, 0, 0, 1.7, 11.13, 0.2, 0.04, 4.84, 
Jan 29 2015, 81.64, 0, 0, 1.7, 11.46, 0.21, 0.04, 4.94, 
Jan 30 2015, 81.48, 0, 0, 1.75, 11.55, 0.21, 0.05, 4.95, 
Jan 31 2015, 81.37, 0, 0, 1.78, 11.63, 0.21, 0.05, 4.96, 
February 1 2015, 81.26, 0, 0, 1.79, 11.67, 0.22, 0.05, 5.01, 
February 2 2015, 81.38, 0, 0, 1.73, 11.66, 0.23, 0.05, 4.95, 
February 3 2015, 82.08, 0, 0, 1.7, 11.17, 0.25, 0.05, 4.75, 
February 4 2015, 82.79, 0, 0, 1.75, 10.54, 0.24, 0.05, 4.63, 
February 5 2015, 82.28, 0, 0, 1.71, 11.09, 0.25, 0.04, 4.62, 
February 6 2015, 81.57, 0, 0, 1.72, 11.85, 0.25, 0.05, 4.57, 
February 7 2015, 80.66, 0, 0, 1.7, 12.81, 0.24, 0.04, 4.54, 
February 8 2015, 81.45, 0, 0, 1.65, 12.05, 0.24, 0.04, 4.57, 
February 9 2015, 81.23, 0, 0, 1.7, 12.2, 0.25, 0.04, 4.58, 
February 10 2015, 81.32, 0, 0, 1.69, 12.01, 0.3, 0.04, 4.63, 
February 11 2015, 81.63, 0, 0, 1.73, 11.69, 0.31, 0.04, 4.6, 
February 12 2015, 81.58, 0, 0, 1.7, 11.7, 0.43, 0.04, 4.55, 
February 13 2015, 81.44, 0, 0, 1.69, 11.9, 0.39, 0.04, 4.54, 
February 14 2015, 81.77, 0, 0, 1.66, 11.62, 0.4, 0.04, 4.5, 
February 15 2015, 82.3, 0, 0, 1.64, 11.27, 0.37, 0.04, 4.38, 
February 16 2015, 82.63, 0, 0, 1.67, 10.95, 0.34, 0.04, 4.38, 
February 17 2015, 82.41, 0, 0, 1.66, 11.12, 0.36, 0.04, 4.42, 
February 18 2015, 82.57, 0, 0, 1.67, 11.01, 0.34, 0.04, 4.37, 
February 19 2015, 82.5, 0, 0, 1.68, 11.16, 0.33, 0.04, 4.3, 
February 20 2015, 82.71, 0, 0, 1.68, 10.94, 0.35, 0.04, 4.27, 
February 21 2015, 83.03, 0, 0, 1.67, 10.67, 0.34, 0.05, 4.24, 
February 22 2015, 83.3, 0, 0, 1.67, 10.41, 0.34, 0.05, 4.23, 
February 23 2015, 83.11, 0, 0, 1.68, 10.66, 0.33, 0.04, 4.18, 
February 24 2015, 82.92, 0, 0, 1.67, 10.71, 0.32, 0.05, 4.33, 
February 25 2015, 82.88, 0, 0, 1.68, 10.68, 0.35, 0.06, 4.35, 
February 26 2015, 82.73, 0, 0, 1.67, 10.73, 0.35, 0.05, 4.46, 
February 27 2015, 82.73, 0, 0, 1.66, 10.65, 0.35, 0.06, 4.55, 
February 28 2015, 83.52, 0, 0, 1.61, 10.07, 0.36, 0.06, 4.39, 
March 1 2015, 83.62, 0, 0, 1.61, 9.93, 0.39, 0.06, 4.39, 
March 2 2015, 83.95, 0, 0, 1.64, 9.51, 0.4, 0.06, 4.44, 
March 3 2015, 84.71, 0, 0, 1.62, 8.89, 0.41, 0.06, 4.31, 
March 4 2015, 85.98, 0, 0, 1.6, 7.73, 0.4, 0.06, 4.22, 
